LOT_ID,EQUIPMENT_CODE,TRAN_TIME,INSP_VERSION,INSP_ITEM_SEQ,VALUE_SEQ,PLANT_CODE,SHOP_CODE,LINE_CODE,DEPARTMENT,CUSTOMER_CODE,PRODUCT_CODE,FLOW_CODE,OPERATION_CODE,STEP_CODE,INSP_ITEM_CODE,INSP_ITEM_NAME,INSP_ITEM_TYPE,VALUE_COUNT,VALUE_TYPE,SPEC_TYPE,TARGET_VALUE,SPEC_MIN_VALUE,SPEC_MAX_VALUE,CTRL_MIN_VALUE,CTRL_MAX_VALUE,SPEC_UNIT,INSP_CONDITION_1,INSP_CONDITION_2,ABNORMAL_FLAG,INSP_VALUE,SPEC_MASK,FINAL_RESULT,SPC_CHART_CODE,SUPER_PASS_FLAG,INSP_UDF_1,INSP_UDF_2,INSP_UDF_3,INSP_UDF_4,INSP_UDF_5,INSP_UDF_6,INSP_UDF_7,INSP_UDF_8,INSP_UDF_9,INSP_UDF_10,INSP_UDF_11,INSP_UDF_12,INSP_UDF_13,INSP_UDF_14,INSP_UDF_15,INSP_UDF_16,INSP_UDF_17,INSP_UDF_18,INSP_UDF_19,INSP_UDF_20
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,17,17,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,18,18,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,19,19,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,20,20,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,21,21,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,22,22,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,23,23,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 4 기공 S 개수,,,,B,,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,24,24,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Side Position 4 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,25,25,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 1 기공 S 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,26,26,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,27,27,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 2 기공 S 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,28,28,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,29,29,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 3 기공 S 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,30,30,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0021,BM11-199-01,20260522070538,1,31,31,1216,-,BM11,,,JI375J1101,BM11-1,BM199,,,Clamp Position 4 기공 S 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063930,20260522063930
BM112RP1T260522Y0019,BM11-230-01,20260522070540,4,1,1,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,1,Module Voltage,,,,B,0,15.172,15.332,,,V,,,Y,15.311035,15.172~15.332,OK,,,,,,,,,,,,,,,,,,,,,20260522070159,20260522070200
BM112RP1T260522Y0019,BM11-230-01,20260522070540,4,2,2,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,2,Cell 1 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.827242,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260522070159,20260522070200
BM112RP1T260522Y0019,BM11-230-01,20260522070540,4,3,3,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,3,Cell 2 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.827442,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260522070159,20260522070200
BM112RP1T260522Y0019,BM11-230-01,20260522070540,4,4,4,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,4,Cell 3 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.828316,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260522070159,20260522070200
BM112RP1T260522Y0019,BM11-230-01,20260522070540,4,5,5,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,5,Cell 4 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.828034,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260522070159,20260522070200
BM112RP1T260522Y0019,BM11-230-01,20260522070540,4,6,6,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,6,Cell Voltage Dev,,,,B,0,0,30,,,mV,,,Y,1.07371000000001,0~30,OK,,,,,,,,,,,,,,,,,,,,,20260522070159,20260522070200
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,1,1,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.739,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,2,2,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.238,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,3,3,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.723,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,4,4,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.213,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,5,5,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,40.842,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,6,6,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.219,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,7,7,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.848,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,8,8,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.219,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,9,9,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,10,10,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,10,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,11,11,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.774,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,12,12,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Cu Position 1 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.941,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,13,13,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.976,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,14,14,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.94,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,15,15,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,16,16,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,10,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,17,17,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.709,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,18,18,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.966,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,19,19,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,41.225,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,20,20,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.915,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,21,21,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.176,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,22,22,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.189,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,23,23,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.592,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,24,24,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.122,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,25,25,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,40.661,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,26,26,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.173,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,27,27,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.854,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,28,28,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 4 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.073,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,29,29,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,30,30,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 5 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,10,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,31,31,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.771,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,32,32,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Cu Position 1 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.934,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,33,33,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,41.133,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,34,34,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 2 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.936,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,35,35,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,36,36,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 3 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,10,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,37,37,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.933,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,38,38,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 4 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.965,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,39,39,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,41.034,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,40,40,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 5 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.93,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,41,41,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,42,42,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,43,43,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,44,44,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,45,45,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,46,46,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,47,47,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,48,48,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,49,49,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,50,50,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,51,51,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,52,52,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,53,53,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,54,54,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,55,55,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,56,56,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,57,57,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,58,58,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,59,59,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,60,60,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,61,61,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,62,62,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,63,63,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,64,64,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,65,65,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
BM112RP1T260522Y0021,BM11-196-01,20260522070549,1,66,66,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522065128,20260522065128
