LOT_ID,EQUIPMENT_CODE,TRAN_TIME,INSP_VERSION,INSP_ITEM_SEQ,VALUE_SEQ,PLANT_CODE,SHOP_CODE,LINE_CODE,DEPARTMENT,CUSTOMER_CODE,PRODUCT_CODE,FLOW_CODE,OPERATION_CODE,STEP_CODE,INSP_ITEM_CODE,INSP_ITEM_NAME,INSP_ITEM_TYPE,VALUE_COUNT,VALUE_TYPE,SPEC_TYPE,TARGET_VALUE,SPEC_MIN_VALUE,SPEC_MAX_VALUE,CTRL_MIN_VALUE,CTRL_MAX_VALUE,SPEC_UNIT,INSP_CONDITION_1,INSP_CONDITION_2,ABNORMAL_FLAG,INSP_VALUE,SPEC_MASK,FINAL_RESULT,SPC_CHART_CODE,SUPER_PASS_FLAG,INSP_UDF_1,INSP_UDF_2,INSP_UDF_3,INSP_UDF_4,INSP_UDF_5,INSP_UDF_6,INSP_UDF_7,INSP_UDF_8,INSP_UDF_9,INSP_UDF_10,INSP_UDF_11,INSP_UDF_12,INSP_UDF_13,INSP_UDF_14,INSP_UDF_15,INSP_UDF_16,INSP_UDF_17,INSP_UDF_18,INSP_UDF_19,INSP_UDF_20
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,70,70,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 4 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,71,71,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 5 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.598,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,72,72,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 5 폭 S 길이 측정,,,,B,1.1,0.6,1.6,,,mm,,,Y,0.925,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,73,73,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 5 폭 L 길이 측정,,,,B,1.1,0.6,1.6,,,mm,,,Y,1.016,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,74,74,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 5 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,75,75,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 5 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,76,76,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 6 길이 측정,,,,B,40,39,42,,,mm,,,Y,41.145,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,77,77,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 6 폭 S 길이 측정,,,,B,1.4,0.85,1.85,,,mm,,,Y,1.097,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,78,78,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 6 폭 L 길이 측정,,,,B,1.4,0.85,1.85,,,mm,,,Y,1.193,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,79,79,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 6 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,80,80,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 6 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,81,81,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 7 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.95,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,82,82,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 7 폭 S 길이 측정,,,,B,1.4,0.85,1.85,,,mm,,,Y,1.112,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,83,83,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 7 폭 L 길이 측정,,,,B,1.4,0.85,1.85,,,mm,,,Y,1.172,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,84,84,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 7 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,85,85,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 7 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,86,86,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 8 길이 측정,,,,B,40,39,42,,,mm,,,Y,41.427,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260520Y0134,BM3B-140-B1,20260520093940,2,87,87,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Rear Position 8 폭 S 길이 측정,,,,B,1.1,0.6,1.6,,,mm,,,Y,0.941,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092426,20260520092437
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,1,1,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH,Module Voltage,,,,B,,22.758,22.998,,,V,,,Y,20.173196,22.758~22.998,NG,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,2,2,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH1,Cell 1 Voltage,,,,B,,3.793,3.833,,,V,,,Y,1.037908,3.793~3.833,NG,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,3,3,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH2,Cell 2 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827444,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,4,4,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH3,Cell 3 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.826553,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,5,5,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH4,Cell 4 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.826879,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,6,6,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH5,Cell 5 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.826704,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,7,7,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,SJH6,Cell 6 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827708,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM3B6NP1T260519Y0692,BM3B-230-B1,20260520093941,5,8,8,1216,-,BM3B,,,GI37512900,BM03-B,BM230,,,Cell Voltage Dev,,,,B,,0,30,,,mV,,,Y,2789.7996,0~30,NG,,,,,,,,,,,,,,,,,,,,,20260520093201,20260520093202
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,12,12,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-파워미터 측정값,,0,,N,,,,,,W,,,,3 83,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,13,13,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력1,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,14,14,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력2,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,15,15,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력3,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,16,16,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력4,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,17,17,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력5,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,18,18,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력6,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,19,19,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력7,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,20,20,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력8,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,21,21,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력9,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,22,22,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더2-출력10,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0021,BM4B-130-B1,20260520094034,3,7,7,1216,,BM4B,,,GI37512900,BM04-B,BM130,BM-130-001,,용접헤더1-출력6,,0,,N,,,,,,J,,,,940,,NG,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,1,1,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값1,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,2,2,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값2,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,3,3,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값3,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,4,4,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값4,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,5,5,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값5,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,6,6,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값6,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,7,7,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값7,,0,,B,,1,9999,,,㏁,,,,0341,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,8,8,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값8,,0,,B,,1,9999,,,㏁,,,,0403,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,9,9,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값9,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,10,10,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값10,,0,,B,,1,9999,,,㏁,,,,9999,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,11,11,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값11,,0,,B,,1,9999,,,㏁,,,,0295,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B6NP1T260520Y0015,BM4B-205-B1,20260520094036,1,12,12,1216,,BM4B,,,GI37512900,BM04-B,BM205,BM-205-001,,검사값12,,0,,B,,1,9999,,,㏁,,,,0440,,OK,,,,,,,,,,,,,,,,,,,,,,
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,1,1,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH,Module Voltage,,,,B,,22.758,22.998,,,V,,,Y,22.962769,22.758~22.998,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,2,2,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH1,Cell 1 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827474,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,3,3,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH2,Cell 2 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827087,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,4,4,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH3,Cell 3 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827074,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,5,5,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH4,Cell 4 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.826701,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,6,6,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH5,Cell 5 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827358,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,7,7,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,SJH6,Cell 6 Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827074,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B5NP1T260520Y0016,BM4B-230-B1,20260520094038,5,8,8,1216,-,BM4B,,,GI37512900,BM04-B,BM230,,,Cell Voltage Dev,,,,B,,0,30,,,mV,,,Y,0.773300000000088,0~30,OK,,,,,,,,,,,,,,,,,,,,,20260520084516,20260520084517
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,15,15,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 4 기공 S 개수,,,,B,0,4.82,7,,,mm,,,Y,5.652,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,16,16,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 4 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,1,1,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 1 길이 측정,,,,B,6,5.25,7,,,mm,,,Y,5.612,5.25 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,2,2,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 1 폭 S 길이 측정,,,,B,6,4.82,7,,,mm,,,Y,5.65,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,3,3,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 1 폭 L 길이 측정,,,,B,6,4.82,7,,,mm,,,Y,5.742,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,4,4,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 1 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,5,5,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 2 길이 측정,,,,B,6,5.25,7,,,mm,,,Y,5.674,5.25 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,6,6,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 2 폭 S 길이 측정,,,,B,6,4.82,7,,,mm,,,Y,5.519,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,7,7,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 2 폭 L 길이 측정,,,,B,6,4.82,7,,,mm,,,Y,5.766,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,8,8,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 2 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,9,9,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 3 길이 측정,,,,B,6,5.25,7,,,mm,,,Y,5.648,5.25 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,10,10,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 3 폭 L 길이 측정,,,,B,6,4.82,7,,,mm,,,Y,5.606,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,11,11,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 3 기공 S 개수,,,,B,0,4.82,7,,,mm,,,Y,5.699,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,12,12,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 3 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,13,13,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 4 길이 측정,,,,B,6,5.25,7,,,mm,,,Y,5.473,5.25 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
BM4B6NP1T260520Y0016,BM4B-200-B1,20260520094041,1,14,14,1216,-,BM4B,,,GI37512900,BM04-B,BM200,,,Position 4 폭 L 길이 측정,,,,B,6,4.82,7,,,mm,,,Y,5.554,4.82 ~ 7,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520092218,20260520092229
PD6DY9S167002610515831,BM4B-035-B1,20260520094042,6,5,5,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 4 Elapsed Day,,,,N,,0,365,,,Day,,,Y,34,,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S167002610515831,BM4B-035-B1,20260520094042,6,6,6,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,절연저항검사,,,,N,,100,9990,,,㏁,0,0,Y,9999.000000,100~9990,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520093914,20260520093916
PD6DY9S167212610515831,BM4B-035-B1,20260520094042,6,1,1,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 1 Region,,,,N,,,,,,,,,Y,BUE,,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S167212610515831,BM4B-035-B1,20260520094042,6,2,2,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 1 BCR Voltage,,,,B,,3.817,3.847,,,V,,,Y,3.831,3.817~3.847,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S167212610515831,BM4B-035-B1,20260520094042,6,3,3,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 1 ACT Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.825726,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S167212610515831,BM4B-035-B1,20260520094042,6,4,4,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 1 Voltage Dev,,,,N,,0,15.6,,,mV,,,Y,5.274,0~15.6,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S167212610515831,BM4B-035-B1,20260520094042,6,5,5,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 1 Elapsed Day,,,,N,,0,365,,,Day,,,Y,34,,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S167212610515831,BM4B-035-B1,20260520094042,6,6,6,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,절연저항검사,,,,N,,100,9990,,,㏁,0,0,Y,9999.000000,100~9990,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520093914,20260520093916
PD6DY9S134132610512832,BM4B-035-B1,20260520094042,6,1,1,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 2 Region,,,,N,,,,,,,,,Y,BUE,,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S134132610512832,BM4B-035-B1,20260520094042,6,2,2,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 2 BCR Voltage,,,,B,,3.817,3.847,,,V,,,Y,3.832,3.817~3.847,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S134132610512832,BM4B-035-B1,20260520094042,6,3,3,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 2 ACT Voltage,,,,B,,3.793,3.833,,,V,,,Y,3.827595,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S134132610512832,BM4B-035-B1,20260520094042,6,4,4,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 2 Voltage Dev,,,,N,,0,15.6,,,mV,,,Y,4.405,0~15.6,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S134132610512832,BM4B-035-B1,20260520094042,6,5,5,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 2 Elapsed Day,,,,N,,0,365,,,Day,,,Y,34,,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S134132610512832,BM4B-035-B1,20260520094042,6,6,6,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,절연저항검사,,,,N,,100,9990,,,㏁,0,0,Y,9999.000000,100~9990,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260520093914,20260520093916
PD6DY9S157872610515832,BM4B-035-B1,20260520094042,6,1,1,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 3 Region,,,,N,,,,,,,,,Y,BUE,,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
PD6DY9S157872610515832,BM4B-035-B1,20260520094042,6,2,2,1216,-,BM4B,,,37502GI100,BM04-B-CELL,BM035,,,Cell 3 BCR Voltage,,,,B,,3.817,3.847,,,V,,,Y,3.832,3.817~3.847,OK,,,,,,,,,,,,,,,,,,,,,20260520094031,20260520094034
