LOT_ID,EQUIPMENT_CODE,TRAN_TIME,INSP_VERSION,INSP_ITEM_SEQ,VALUE_SEQ,PLANT_CODE,SHOP_CODE,LINE_CODE,DEPARTMENT,CUSTOMER_CODE,PRODUCT_CODE,FLOW_CODE,OPERATION_CODE,STEP_CODE,INSP_ITEM_CODE,INSP_ITEM_NAME,INSP_ITEM_TYPE,VALUE_COUNT,VALUE_TYPE,SPEC_TYPE,TARGET_VALUE,SPEC_MIN_VALUE,SPEC_MAX_VALUE,CTRL_MIN_VALUE,CTRL_MAX_VALUE,SPEC_UNIT,INSP_CONDITION_1,INSP_CONDITION_2,ABNORMAL_FLAG,INSP_VALUE,SPEC_MASK,FINAL_RESULT,SPC_CHART_CODE,SUPER_PASS_FLAG,INSP_UDF_1,INSP_UDF_2,INSP_UDF_3,INSP_UDF_4,INSP_UDF_5,INSP_UDF_6,INSP_UDF_7,INSP_UDF_8,INSP_UDF_9,INSP_UDF_10,INSP_UDF_11,INSP_UDF_12,INSP_UDF_13,INSP_UDF_14,INSP_UDF_15,INSP_UDF_16,INSP_UDF_17,INSP_UDF_18,INSP_UDF_19,INSP_UDF_20
BM112RP1T260529Y0336,BM11-235-01,20260530000507,1,12,12,1216,-,BM11,,,JI375J1101,BM11-1,BM235,,,CELL IR 12 ,,,,B,,1,9999,,,Mohm,,,Y,802.8,1~9999,OK,,,,,,,,,,,,,,,,,,,,,20260530000116,20260530000121
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,1,11,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,1,PUSH LH 거리,,0,,B,0,500.00,3.00,,,mm,,,,32.67,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,2,12,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,2,PUSH LH 하중,,0,,B,0,45.00,55.00,,,kgf,,,,50.00,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,3,13,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,3,PULL LH 거리,,0,,B,0,-3.00,-500.00,,,mm,,,,-40.87,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,4,14,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,4,PULL LH 하중,,0,,B,0,-55.00,-45.00,,,kgf,,,,-49.90,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,5,15,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,5,PUSH RH 거리,,0,,B,0,500.00,3.00,,,mm,,,,33.63,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,6,16,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,6,PUSH RH 하중,,0,,B,0,45.00,55.00,,,kgf,,,,50.00,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,7,17,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,7,PULL RH 거리,,0,,B,0,-3.00,-500.00,,,mm,,,,-23.27,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0341,BM11-194-01,20260530000508,1,8,18,1216,,BM11,,,JI375J1101,BM11-1,BM194,BM-194-001,8,PULL RH 하중,,0,,B,0,-55.00,-45.00,,,kgf,,,,-49.90,,OK,,,,,,,,,,,,,,,,,,,,,,
BM112RP1T260529Y0337,BM11-230-01,20260530000510,4,1,1,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,1,Module Voltage,,,,B,0,15.172,15.332,,,V,,,Y,15.308687,15.172~15.332,OK,,,,,,,,,,,,,,,,,,,,,20260530000123,20260530000124
BM112RP1T260529Y0337,BM11-230-01,20260530000510,4,2,2,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,2,Cell 1 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.826852,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260530000123,20260530000124
BM112RP1T260529Y0337,BM11-230-01,20260530000510,4,3,3,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,3,Cell 2 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.827135,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260530000123,20260530000124
BM112RP1T260529Y0337,BM11-230-01,20260530000510,4,4,4,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,4,Cell 3 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.827386,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260530000123,20260530000124
BM112RP1T260529Y0337,BM11-230-01,20260530000510,4,5,5,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,5,Cell 4 Voltage,,,,B,0,3.793,3.833,,,V,,,Y,3.827313,3.793~3.833,OK,,,,,,,,,,,,,,,,,,,,,20260530000123,20260530000124
BM112RP1T260529Y0337,BM11-230-01,20260530000510,4,6,6,1216,-,BM11,,,JI375J1101,BM11-1,BM230,,6,Cell Voltage Dev,,,,B,0,0,30,,,mV,,,Y,0.533600000000245,0~30,OK,,,,,,,,,,,,,,,,,,,,,20260530000123,20260530000124
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,1,1,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.674,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,2,2,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.174,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,3,3,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.741,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,4,4,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.157,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,5,5,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,40.861,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,6,6,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.197,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,7,7,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.854,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,8,8,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.159,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,9,9,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,10,10,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,10,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,11,11,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.813,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,12,12,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Cu Position 1 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.911,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,13,13,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.943,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,14,14,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.939,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,15,15,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,16,16,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,10,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,17,17,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.658,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,18,18,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.936,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,19,19,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,40.969,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,20,20,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.945,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,21,21,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.246,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,22,22,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.117,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,23,23,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.562,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,24,24,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.088,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,25,25,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,40.774,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,26,26,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.248,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,27,27,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.74,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,28,28,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 4 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,1.177,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,29,29,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,30,30,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 5 폭 측정,,,,B,,0.85,1.85,,,mm,,,Y,10,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,31,31,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 1 길이 측정,,,,B,,39,42,,,mm,,,Y,40.786,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,32,32,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Cu Position 1 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.931,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,33,33,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 2 길이 측정,,,,B,,39,42,,,mm,,,Y,40.838,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,34,34,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 2 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.946,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,35,35,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 3 길이 측정,,,,B,,39,42,,,mm,,,Y,0,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,36,36,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 3 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,10,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,37,37,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 4 길이 측정,,,,B,,39,42,,,mm,,,Y,40.753,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,38,38,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 4 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.97,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,39,39,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 5 길이 측정,,,,B,,39,42,,,mm,,,Y,40.823,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,40,40,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 5 폭 측정,,,,B,,0.6,1.6,,,mm,,,Y,0.932,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,41,41,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,42,42,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,43,43,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,44,44,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,45,45,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,46,46,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,47,47,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,48,48,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 4 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,49,49,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,50,50,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front Al Position 5 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,51,51,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,52,52,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,53,53,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,54,54,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,55,55,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,56,56,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,57,57,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,58,58,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 4 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,59,59,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,60,60,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Front CU Position 5 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,61,61,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,62,62,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,63,63,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,64,64,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 2 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,65,65,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,66,66,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 3 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,67,67,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 4 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,68,68,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 4 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,69,69,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 5 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,70,70,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear Al Position 5 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,71,71,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 1 기공 S 개수,,,,B,,0,3,,,EA,,,Y,-1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM111RP1T260529Y0340,BM11-196-01,20260530000516,1,72,72,1216,-,BM11,,,JI375J1101,BM11-1,BM196,,,Rear CU Position 1 기공 L 개수,,,,B,,0,1,,,EA,,,Y,0,0 ~ 1,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260529235047,20260529235047
BM6B5NP1T260529Y0796,BM6B-140-B1,20260530000527,2,20,20,1216,-,BM6B,,,GI37512900,BM06-B,BM140,,,Front Position 4 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260530000522,20260530000535
